platform,comment,timestamp,username,sentimen
YouTube,"Aib adakalanya dibuka, semakin kau tutup aibmu makin banyak yang dbuka. Sepandai2nya manusia kuasa Tuhan ga bisa dilawan.",39 menit yang lalu,@yanatawa,Netral
YouTube,Orang yg sdh redup panggungnya ya gmn caranya kembali naik panggung apapun caranya. Bagi rakyat tdk penting ijazah yg penting kemampuannya memajukan negara. Lha Roy Suryo dll apakah ada kontribusinya utk negara ini? hanya jdi rayap di republik ini,39 menit yang lalu,@untuwalang,Netral
YouTube,Bangsawan tp berpikirnya murahan .... Roy ... Roy 😅😅😅,39 menit yang lalu,@Titobs52,Netral
YouTube,"Roy roy tata cara ngomong di media.nggak masuk akal
😂😂",39 menit yang lalu,@ahmadrohali8980,Netral
YouTube,Konoho lgi bikin film indihe..😂,39 menit yang lalu,@Aqila.N.F,Netral
YouTube,Walaupun pk Jokowi tdk punya ijasah TPI km sebagai masyarakat Indonesia cukup puas dngn beliau selama menjabat 2 periode...👍👍👍👍,39 menit yang lalu,@JhidanBabu,Netral
YouTube,Selamat roy suryo dan kawan2 menempati rumah barunya,39 menit yang lalu,@AdiSabian,Netral
YouTube,"Pandangan masarakat ROI Suryo adalah orang derengki, karna bikin onar mengapa kok ngurus ijazah,",39 menit yang lalu,@mananabdul7006,Netral
YouTube,Liat Roy panci..udah mules pengen modol...amit2.,40 menit yang lalu,@nandiasgar7017,Netral
YouTube,"Hatimu penuh kebencian pak Rio Suroyo..km kok gk lelah2 ya.
Sehat2 terus pak Jokowi",40 menit yang lalu,@dedeirawan8644,Netral
YouTube,Giliran di laporin gini haduh roy,40 menit yang lalu,@Wanto93,Netral
YouTube,Bung mulai ketar ketir 😂,40 menit yang lalu,@alfarizy5462,Netral
YouTube,"Tunjukkan aja. klo asli baru di pidanakan..yg menuduh tdk asli...
Tapi klo palsu gimana...
Hal sepele di buat serumit rumitnya...
Jadi betul...klo di konoha ini...
""Kalau bisa di persulit ngapain di permudah""😅😅",40 menit yang lalu,@arselarsel6227,Netral
YouTube,Roy Suryo itu goblog,40 menit yang lalu,@UntungSuwarno-kk4uq,Netral
YouTube,"Tobat kau Roy carmuk nya....merasa hebat betulkah anda, malah kelihatan batas kepintaran mu dan soal etika mu ke sesama manusia... Tobat woi jgn ngehayal trs kamu menjadi org hebat....",40 menit yang lalu (diedit),@Rioevi82Aruan-ev8fr,Netral
YouTube,"Cerita anak anak. Waktu jadi walikota kok gak ada masalah,setelah jadi presiden kok ribut. Jangan irilah. Maribersama sama membangun bangsa.",40 menit yang lalu,@sutinook7015,Netral
YouTube,"Ijazahnya S1 harus 2 , Drs dan Ir",41 menit yang lalu,@Nurhayati-b3p6q,Netral
YouTube,"Semoga yg kurang krjaan, sadar, jelekin orang baik",41 menit yang lalu,@SuwarnoKordming,Netral
YouTube,cari kenenaran yg sejati nanti yang salah dihukum gantung saja,41 menit yang lalu,@Sutikno70Alis,Netral
YouTube,"Logika di balik yukkk...
Kalo dr awal yakin palsu kok g bikin laporan? Cm koar2 menebar opini? 😂
Org g mau tunjukkan kok dipaksa tunjukkan?
Suka sekali menggiring opini ""supaya masyarakat menilai seorang mantan presiden mempidanakan 2 wanita"" 😂
Wanita yg bagaimana dl itu yg dipidanakan? Kalo dr awal 2 wanita itu jg yakin palsu, kan dr awal tinggal laporkan pak jokowi",41 menit yang lalu (diedit),@and1purnomo.ap07,Netral
YouTube,Pembohongan publik donk,36 menit yang lalu,@hisyam634,Netral
YouTube,❤❤❤,35 menit yang lalu,@parasiansinurat3639,Netral
YouTube,Hutang negara pada masa nya tinggi banget kok bangga 😂😂,31 menit yang lalu,@asepjaelani5051,Netral
YouTube,"Dulu sekaskus, roy suryo adalah gimmick terbesar di dunia IT. 
Sok tau nya melebihi ilmu yg dia punya. 
Anak2 bawah tanah aja ga ada yg seheboh dia yg jauh diatas rata2. 
Nama ngetop cuma bagi yg ga tau.",41 menit yang lalu,@Muhtadin-h1h,Netral
YouTube,Masyarakat indonesia tau kalo kau Roy penipu...masyarakat yg mana percaya sama kau...paling masyarakat bodoh yg mbela kau,41 menit yang lalu,@AhmadZaini-c6t,Netral
YouTube,Ijazah jokowi di keluarkan pd jaman PRATIKNO jd Rektor UGM jd sdh jls kan persoalanx,41 menit yang lalu,@mustapa0016,Netral
YouTube,Roy suryo ketar ketir bawa 2 ibu-ibu 😂😂😂😂,41 menit yang lalu,@Nyong_Pette,Netral
YouTube,Si Roy suryo pasti keukeuh pd prinsifnya...karna tau salah agar si Roy panci dan kadrun2nya supaya naik banding...!! Jgn mau..si Roy panci cs hrs  tetap dpenjara...,41 menit yang lalu,@sudrajat9731-c7v,Netral
YouTube,Memperlihatkan ijazah asli saja kok repot,41 menit yang lalu,@Iketutcatu,Netral
YouTube,Dengan segala kasus polisi mana percaya masyarakat sama omongan polisi,41 menit yang lalu,@samar1585,Netral
YouTube,Penghianat tetap penghianat... Akan kah dilakukan pengujian forensik untuk ijasah..,41 menit yang lalu,@sayajanur7450,Netral
YouTube,"Pinter kok gendeng... 
Orang² sakit hati ke pak jokowi😂😂😂😂😂",41 menit yang lalu,@Semeru0791,Netral
YouTube,Kenapa tunjukin ke polisi yg sdh dibyr Dan org Jokowi,41 menit yang lalu,@zainudinmohammadhusain7339,Netral
YouTube,"Si roy itu kalo jd presiden jg gk bakal becus, jd mentri aja korupsi kok macam betul aja koar² nyari kesalahan org yg blm tentu kebenaran nya",41 menit yang lalu,@BarastBalistik-xr7dt,Netral
YouTube,Bila benar silahkan penjarakan ...tapi bila palsu maka Seluruh Rakyat Indonesia selama ini anda tipu😢😢,41 menit yang lalu,@DoniOctaVianus,Netral
YouTube,klo si jokodok lapor cepat di respon ma polisi.apalagi kapolri nya titipan jodokok.,41 menit yang lalu,@SohoRuby,Netral
YouTube,Biar masyarakat yg menilai..maksudnya??. jgn bawa2 nama masyarakatlah demi kepentingan pribadi anda..kalian yg bikin ulah..masyarakat yg dibawa-bawa.,41 menit yang lalu (diedit),@habakukriwu2138,Netral
YouTube,"Hasbunallah2x wanikmal wakil   nikmal maulla2x wanikman nashiir..
( Semoga ada ppwrtolongan Allah bagi yg benar).✍",41 menit yang lalu,@sutajiwarso3079,Netral
YouTube,Mau ijazah bpk jokowi di tunjukkan sekalian .pasti .si roy dan kawan2 itu pasti akan cari2 ..celahnya,41 menit yang lalu,@linggacanastainaulia3034,Netral
YouTube,Roy mau terkenal dan cari simpati masyarakat aja,41 menit yang lalu,@RaflyTrygunawan,Netral
YouTube,Yg perlu lihat itu masyarakat krn ud gaduh.,41 menit yang lalu,@goblinjunior1069,Netral
YouTube,Dr dulu RS cari mslh,41 menit yang lalu,@mawarberduri7411,Netral
YouTube,jadi pakar kok malah maling panci,41 menit yang lalu,@medikharisma824,Netral
YouTube,ROY SURYO DARI DULU NGELAWAK TRUS CUKK😂😂,41 menit yang lalu,@gueimpostorr7264,Netral
YouTube,Sekalipun ditunjukan bagi pembenci pak Jokowi ga akan puas.,41 menit yang lalu,@Arruy,Netral
YouTube,Roy Roy,42 menit yang lalu,@siprianusnahak7727,Netral
YouTube,Dipercepat aja penyelidikannya,42 menit yang lalu,@venansiuspaskalisagung,Netral
YouTube,"MESKI si JOKO MENUNJUKN IJAZAHNYA PD POLISI,TDK OTOMATIS ITU DATA ATAU BARANG BUKTI YG BENAR..EMAS ANTAM SAJA BISA DIPALSUKAN BOS..JDI HRS DIUJI DULU KEBENARANYA DGN ILMU YG SESUAI..",42 menit yang lalu (diedit),@umarsigit4514,Netral
YouTube,"Saya sangat mendukung Roy Suryo dkk, mendukung untuk segera masuk penjara.. 👍",42 menit yang lalu,@yang_selalu,Netral
YouTube,Mantan presiden bro,42 menit yang lalu,@yudaaye2878,Netral
YouTube,Saya dukung Roy Suryo,42 menit yang lalu,@iyusiyus8172,Netral
YouTube,Kalo kasus ini udah kelar bakalan isu apa lagi ke pak Jokowi,42 menit yang lalu,@agusriyadi4962,Netral
YouTube,"Biarkan masyarakat menilai,betapa busuk nya hati seorang Roy suryo.",42 menit yang lalu,@muhammadarief2377,Netral
YouTube,"Bagi sy hukum g nyambung.. ilmu ilmiah di sandingkan dgn hukum y jls g nyambung g msk akal.klo ilmiah lawan ilmiah, hukum sama hukum itu baru bnr mnrtku.apa lg masa penggugat hrs membuktikan,yg hrs membuktikan y yg tergugat yg katanya pny ijazah asli,bkn penggugat..penggugat tinggal menguji keasliannya ketika tergugat dlm hal ini Jokowi memberikan ijazah.itu baru msk akal, mnrtku hukum juga hrs di rubah kdpnya yg msk di akal sehat,jgn sistem sistem dlu dlu😅😅",42 menit yang lalu,@rchaavrnchaa3529,Netral
YouTube,TERUSKEN PAK JOKO WIE...BIAR KAPOK ITU ROY SURYO.....BIKIN GADUH,42 menit yang lalu,@KORBANNPD,Netral
YouTube,"Kira2 pengacara Jokowi ,klo emang terbukti Ijazah UGM palsu,pengacara bisa ikut keseret juga gak sih?",42 menit yang lalu,@ahmadzulkarnain3857,Netral
YouTube,Isuk dele sore tempe,42 menit yang lalu,@thagina6349,Netral
YouTube,Adili Jokowi,42 menit yang lalu,@PutuWardika-p2r,Netral
YouTube,"Kalau kurang  ajar  mesti di ajar.  

ROY SURYA,  dkk
Mulutmu harimau mu. 
Biar bersih mulut dan hati kalian yang kotor itu masuk  ramai2 sekumpulan gerombolan pembuat  Gadu.",42 menit yang lalu,@Johanes-l4g,Netral
YouTube,"Enak aja udh ngerusak negara 10 tahun, pengen pensiun dgn tenang dan nyaman bersama keluarga + masih cawe²😅

Rakyat yg susah, rakyat yg berantem dia nya cuma ""hehehe""😅",42 menit yang lalu (diedit),@ellesidpierre9146,Netral
YouTube,Asli tapi Palsu???,42 menit yang lalu,@iwansatibi7195,Netral
YouTube,Roy Suryo disebut pakar telematika memang lulusan dibidang apa ya koq disebut pakar telematika...ini tanya ya benar2 gak tau,42 menit yang lalu,@heriawanharun,Netral
YouTube,"Masih ngebacot nih RS nih,
Siap² kau masuk penjara",42 menit yang lalu,@aqillatatto3486,Netral
